"Activity" "Subject" "Measurement" "Mean"
"SITTING" "16" "fBodyGyro-std()-Z" -0.756993640724044
"SITTING" "17" "fBodyGyro-std()-Z" -0.819769971150943
"STANDING" "17" "fBodyGyro-std()-Z" -0.552993218601942
"STANDING" "19" "fBodyGyro-std()-Z" -0.694729075491667
"STANDING" "21" "fBodyGyro-std()-Z" -0.728319304730637
"STANDING" "22" "fBodyGyro-std()-Z" -0.690679448900312
"STANDING" "23" "fBodyGyro-std()-Z" -0.644131036807258
"STANDING" "25" "fBodyGyro-std()-Z" -0.815681379766082
"LAYING" "25" "fBodyGyro-std()-Z" -0.544200300298507
"LAYING" "26" "fBodyGyro-std()-Z" -0.735942384438775
"LAYING" "27" "fBodyGyro-std()-Z" -0.697147299066489
"LAYING" "28" "fBodyGyro-std()-Z" -0.700291282881152
"LAYING" "29" "fBodyGyro-std()-Z" -0.749163172296512
"LAYING" "30" "fBodyGyro-std()-Z" -0.620253390415144
"WALKING" "2" "fBodyGyro-meanFreq()-X" -0.00576500648245033
"WALKING" "4" "fBodyGyro-meanFreq()-X" -0.118518212447287
"WALKING" "9" "fBodyGyro-meanFreq()-X" -0.205909254584222
"WALKING" "10" "fBodyGyro-meanFreq()-X" -0.0663150945743538
"WALKING" "12" "fBodyGyro-meanFreq()-X" -0.084349829508125
"WALKING" "13" "fBodyGyro-meanFreq()-X" -0.143599726783582
"WALKING_UPSTAIRS" "13" "fBodyGyro-meanFreq()-X" -0.0632660588285714
"WALKING_UPSTAIRS" "18" "fBodyGyro-meanFreq()-X" -0.11359630596717
"WALKING_UPSTAIRS" "20" "fBodyGyro-meanFreq()-X" -0.152974668730028
"WALKING_UPSTAIRS" "24" "fBodyGyro-meanFreq()-X" -0.0501078590267979
"WALKING_UPSTAIRS" "1" "fBodyGyro-meanFreq()-X" -0.0201517665662696
"WALKING_DOWNSTAIRS" "1" "fBodyGyro-meanFreq()-X" -0.167386886825
"WALKING_DOWNSTAIRS" "3" "fBodyGyro-meanFreq()-X" -0.102568067670674
"WALKING_DOWNSTAIRS" "5" "fBodyGyro-meanFreq()-X" -0.0381646986649007
"WALKING_DOWNSTAIRS" "6" "fBodyGyro-meanFreq()-X" 0.0289087194733538
"WALKING_DOWNSTAIRS" "7" "fBodyGyro-meanFreq()-X" -0.134491772785779
"WALKING_DOWNSTAIRS" "8" "fBodyGyro-meanFreq()-X" -0.0669687689637255
"SITTING" "8" "fBodyGyro-meanFreq()-X" -0.145670785473743
"SITTING" "11" "fBodyGyro-meanFreq()-X" -0.111874925112848
"SITTING" "14" "fBodyGyro-meanFreq()-X" -0.241341060754489
"SITTING" "15" "fBodyGyro-meanFreq()-X" -0.143256673841646
"SITTING" "16" "fBodyGyro-meanFreq()-X" -0.137899091231284
"SITTING" "17" "fBodyGyro-meanFreq()-X" -0.059020031084
"STANDING" "17" "fBodyGyro-meanFreq()-X" -0.137917541273301
"STANDING" "19" "fBodyGyro-meanFreq()-X" -0.0321842609068333
"STANDING" "21" "fBodyGyro-meanFreq()-X" -0.089010657789951
"STANDING" "22" "fBodyGyro-meanFreq()-X" -0.164138008195857
"STANDING" "23" "fBodyGyro-meanFreq()-X" -0.0251692798377688
"STANDING" "25" "fBodyGyro-meanFreq()-X" -0.18559691126345
"LAYING" "25" "fBodyGyro-meanFreq()-X" -0.319921454716418
"LAYING" "26" "fBodyGyro-meanFreq()-X" -0.0167778610493112
"LAYING" "27" "fBodyGyro-meanFreq()-X" -0.089165360111383
"LAYING" "28" "fBodyGyro-meanFreq()-X" -0.151644339683717
"LAYING" "29" "fBodyGyro-meanFreq()-X" 0.00201044246625
"LAYING" "30" "fBodyGyro-meanFreq()-X" -0.231709876750131
"WALKING" "2" "fBodyGyro-meanFreq()-Y" -0.0702155008665563
"WALKING" "4" "fBodyGyro-meanFreq()-Y" -0.375332544565931
"WALKING" "9" "fBodyGyro-meanFreq()-Y" -0.240880440259861
"WALKING" "10" "fBodyGyro-meanFreq()-Y" -0.0881515905938775
"WALKING" "12" "fBodyGyro-meanFreq()-Y" -0.107309871566031
"WALKING" "13" "fBodyGyro-meanFreq()-Y" -0.0462625370199005
"WALKING_UPSTAIRS" "13" "fBodyGyro-meanFreq()-Y" -0.135410216602381
"WALKING_UPSTAIRS" "18" "fBodyGyro-meanFreq()-Y" -0.245477245070522
"WALKING_UPSTAIRS" "20" "fBodyGyro-meanFreq()-Y" -0.197281081362486
"WALKING_UPSTAIRS" "24" "fBodyGyro-meanFreq()-Y" -0.0975347609866142
"WALKING_UPSTAIRS" "1" "fBodyGyro-meanFreq()-Y" -0.0858915426090909
"WALKING_DOWNSTAIRS" "1" "fBodyGyro-meanFreq()-Y" -0.138687357
"WALKING_DOWNSTAIRS" "3" "fBodyGyro-meanFreq()-Y" -0.167675025582991
"WALKING_DOWNSTAIRS" "5" "fBodyGyro-meanFreq()-Y" -0.0720666007195695
"WALKING_DOWNSTAIRS" "6" "fBodyGyro-meanFreq()-Y" -0.0427900206246154
"WALKING_DOWNSTAIRS" "7" "fBodyGyro-meanFreq()-Y" -0.103884514547565
"WALKING_DOWNSTAIRS" "8" "fBodyGyro-meanFreq()-Y" -0.114879037818627
"SITTING" "8" "fBodyGyro-meanFreq()-Y" -0.176103534420279
"SITTING" "11" "fBodyGyro-meanFreq()-Y" -0.181778028186076
"SITTING" "14" "fBodyGyro-meanFreq()-Y" -0.345434763249536
"SITTING" "15" "fBodyGyro-meanFreq()-Y" -0.222137469043902
"SITTING" "16" "fBodyGyro-meanFreq()-Y" -0.158018408842896
"SITTING" "17" "fBodyGyro-meanFreq()-Y" -0.0667326429824528
"STANDING" "17" "fBodyGyro-meanFreq()-Y" -0.209808381119417
"STANDING" "19" "fBodyGyro-meanFreq()-Y" -0.19629760694
"STANDING" "21" "fBodyGyro-meanFreq()-Y" -0.18645796643924
"STANDING" "22" "fBodyGyro-meanFreq()-Y" -0.200741314631402
"STANDING" "23" "fBodyGyro-meanFreq()-Y" -0.0592724696043011
"STANDING" "25" "fBodyGyro-meanFreq()-Y" -0.33167552772924
"LAYING" "25" "fBodyGyro-meanFreq()-Y" -0.438329323249104
"LAYING" "26" "fBodyGyro-meanFreq()-Y" -0.0997774465610969
"LAYING" "27" "fBodyGyro-meanFreq()-Y" -0.0526592695792021
"LAYING" "28" "fBodyGyro-meanFreq()-Y" -0.270613215077225
"LAYING" "29" "fBodyGyro-meanFreq()-Y" -0.253940049719767
"LAYING" "30" "fBodyGyro-meanFreq()-Y" -0.361122796402089
"WALKING" "2" "fBodyGyro-meanFreq()-Z" 0.0513627291214901
"WALKING" "4" "fBodyGyro-meanFreq()-Z" 0.0241889403249211
"WALKING" "9" "fBodyGyro-meanFreq()-Z" -0.196153280691528
"WALKING" "10" "fBodyGyro-meanFreq()-Z" -0.0500743540119048
"WALKING" "12" "fBodyGyro-meanFreq()-Z" -0.064849391596875
"WALKING" "13" "fBodyGyro-meanFreq()-Z" -0.0899108322245721
"WALKING_UPSTAIRS" "13" "fBodyGyro-meanFreq()-Z" 0.130322272915873
"WALKING_UPSTAIRS" "18" "fBodyGyro-meanFreq()-Z" -0.0890927881274725
"WALKING_UPSTAIRS" "20" "fBodyGyro-meanFreq()-Z" -0.138316973455706
"WALKING_UPSTAIRS" "24" "fBodyGyro-meanFreq()-Z" -0.0556407394121785
"WALKING_UPSTAIRS" "1" "fBodyGyro-meanFreq()-Z" -0.0135266508009091
"WALKING_DOWNSTAIRS" "1" "fBodyGyro-meanFreq()-Z" -0.0690434726071429
"WALKING_DOWNSTAIRS" "3" "fBodyGyro-meanFreq()-Z" -0.0321862688221114
"WALKING_DOWNSTAIRS" "5" "fBodyGyro-meanFreq()-Z" 0.0744028987918874
"WALKING_DOWNSTAIRS" "6" "fBodyGyro-meanFreq()-Z" 0.101044783556
"WALKING_DOWNSTAIRS" "7" "fBodyGyro-meanFreq()-Z" -0.0863412384825
"WALKING_DOWNSTAIRS" "8" "fBodyGyro-meanFreq()-Z" 0.000763289724901961
"SITTING" "8" "fBodyGyro-meanFreq()-Z" -0.0679783688178212
"SITTING" "11" "fBodyGyro-meanFreq()-Z" -0.0810951668035443
"SITTING" "14" "fBodyGyro-meanFreq()-Z" -0.212818474897214
"SITTING" "15" "fBodyGyro-meanFreq()-Z" -0.0579760577340244
"SITTING" "16" "fBodyGyro-meanFreq()-Z" -0.0538946293731967
"SITTING" "17" "fBodyGyro-meanFreq()-Z" 0.00235080736377358
"STANDING" "17" "fBodyGyro-meanFreq()-Z" -0.121330295766796
"STANDING" "19" "fBodyGyro-meanFreq()-Z" -0.0415013769106389
"STANDING" "21" "fBodyGyro-meanFreq()-Z" -0.0228851873218137
"STANDING" "22" "fBodyGyro-meanFreq()-Z" -0.0516302487909034
"STANDING" "23" "fBodyGyro-meanFreq()-Z" -0.0229424899271505
"STANDING" "25" "fBodyGyro-meanFreq()-Z" -0.116622904344298
"LAYING" "25" "fBodyGyro-meanFreq()-Z" -0.229658512152239
"LAYING" "26" "fBodyGyro-meanFreq()-Z" 0.00293652401732143
"LAYING" "27" "fBodyGyro-meanFreq()-Z" -0.00708333609679521
"LAYING" "28" "fBodyGyro-meanFreq()-Z" -0.0896917400047906
"LAYING" "29" "fBodyGyro-meanFreq()-Z" 0.0203516079320058
"LAYING" "30" "fBodyGyro-meanFreq()-Z" -0.201705723987467
"WALKING" "2" "fBodyAccMag-mean()" -0.514569861316887
"WALKING" "4" "fBodyAccMag-mean()" -0.602098037677603
"WALKING" "9" "fBodyAccMag-mean()" -0.553186448295139
"WALKING" "10" "fBodyAccMag-mean()" -0.518734046961905
"WALKING" "12" "fBodyAccMag-mean()" -0.55928367746625
"WALKING" "13" "fBodyAccMag-mean()" -0.647360093049254
"WALKING_UPSTAIRS" "13" "fBodyAccMag-mean()" -0.498310419119048
"WALKING_UPSTAIRS" "18" "fBodyAccMag-mean()" -0.697732862178571
"WALKING_UPSTAIRS" "20" "fBodyAccMag-mean()" -0.560278889421186
"WALKING_UPSTAIRS" "24" "fBodyAccMag-mean()" -0.650121872273806
"WALKING_UPSTAIRS" "1" "fBodyAccMag-mean()" -0.51451018417837
"WALKING_DOWNSTAIRS" "1" "fBodyAccMag-mean()" -0.06760317325
"WALKING_DOWNSTAIRS" "3" "fBodyAccMag-mean()" -0.579076453758064
"WALKING_DOWNSTAIRS" "5" "fBodyAccMag-mean()" -0.528503022745033
"WALKING_DOWNSTAIRS" "6" "fBodyAccMag-mean()" -0.473974924380431
"WALKING_DOWNSTAIRS" "7" "fBodyAccMag-mean()" -0.518323878824675
"WALKING_DOWNSTAIRS" "8" "fBodyAccMag-mean()" -0.661265500205882
"SITTING" "8" "fBodyAccMag-mean()" -0.427111328334078
"SITTING" "11" "fBodyAccMag-mean()" -0.611528074359177
"SITTING" "14" "fBodyAccMag-mean()" -0.490874179820433
"SITTING" "15" "fBodyAccMag-mean()" -0.562948391223628
"SITTING" "16" "fBodyAccMag-mean()" -0.666962508246721
"SITTING" "17" "fBodyAccMag-mean()" -0.740667048686415
"STANDING" "17" "fBodyAccMag-mean()" -0.403114961887379
"STANDING" "19" "fBodyAccMag-mean()" -0.556404444967972
"STANDING" "21" "fBodyAccMag-mean()" -0.658664719514706
"STANDING" "22" "fBodyAccMag-mean()" -0.574333164853583
"STANDING" "23" "fBodyAccMag-mean()" -0.529029284118011
"STANDING" "25" "fBodyAccMag-mean()" -0.756372819397661
"LAYING" "25" "fBodyAccMag-mean()" -0.381844136656716
"LAYING" "26" "fBodyAccMag-mean()" -0.6317569828625
"LAYING" "27" "fBodyAccMag-mean()" -0.667185803946808
"LAYING" "28" "fBodyAccMag-mean()" -0.628763247405236
"LAYING" "29" "fBodyAccMag-mean()" -0.589294014734302
"LAYING" "30" "fBodyAccMag-mean()" -0.600372067046214
"WALKING" "2" "fBodyAccMag-std()" -0.646662308457285
"WALKING" "4" "fBodyAccMag-std()" -0.672948341687697
"WALKING" "9" "fBodyAccMag-std()" -0.624456827182986
"WALKING" "10" "fBodyAccMag-std()" -0.633196110969728
"WALKING" "12" "fBodyAccMag-std()" -0.65053328158
"WALKING" "13" "fBodyAccMag-std()" -0.706758161343284
"WALKING_UPSTAIRS" "13" "fBodyAccMag-std()" -0.599280780396825
"WALKING_UPSTAIRS" "18" "fBodyAccMag-std()" -0.733904051236264
"WALKING_UPSTAIRS" "20" "fBodyAccMag-std()" -0.648306198707062
"WALKING_UPSTAIRS" "24" "fBodyAccMag-std()" -0.705928425819685
"WALKING_UPSTAIRS" "1" "fBodyAccMag-std()" -0.618268506526646
"WALKING_DOWNSTAIRS" "1" "fBodyAccMag-std()" -0.264349880378571
"WALKING_DOWNSTAIRS" "3" "fBodyAccMag-std()" -0.663079838985044
"WALKING_DOWNSTAIRS" "5" "fBodyAccMag-std()" -0.594259529756954
"WALKING_DOWNSTAIRS" "6" "fBodyAccMag-std()" -0.570910289993846
"WALKING_DOWNSTAIRS" "7" "fBodyAccMag-std()" -0.583819796092208
"WALKING_DOWNSTAIRS" "8" "fBodyAccMag-std()" -0.753064279735294
"SITTING" "8" "fBodyAccMag-std()" -0.59384213912514
"SITTING" "11" "fBodyAccMag-std()" -0.674470159009494
"SITTING" "14" "fBodyAccMag-std()" -0.548269930770588
"SITTING" "15" "fBodyAccMag-std()" -0.623655618198171
"SITTING" "16" "fBodyAccMag-std()" -0.712680990765301
"SITTING" "17" "fBodyAccMag-std()" -0.773237749395849
"STANDING" "17" "fBodyAccMag-std()" -0.467044577843689
"STANDING" "19" "fBodyAccMag-std()" -0.689860920113889
"STANDING" "21" "fBodyAccMag-std()" -0.714345739215931
"STANDING" "22" "fBodyAccMag-std()" -0.673896212809346
"STANDING" "23" "fBodyAccMag-std()" -0.657048917971505
"STANDING" "25" "fBodyAccMag-std()" -0.745013505982456
"LAYING" "25" "fBodyAccMag-std()" -0.441953191044776
"LAYING" "26" "fBodyAccMag-std()" -0.673917799546684
"LAYING" "27" "fBodyAccMag-std()" -0.734883056953989
"LAYING" "28" "fBodyAccMag-std()" -0.696993999667801
"LAYING" "29" "fBodyAccMag-std()" -0.639314176054942
"LAYING" "30" "fBodyAccMag-std()" -0.646522810920757
"WALKING" "2" "fBodyAccMag-meanFreq()" 0.192199738218212
"WALKING" "4" "fBodyAccMag-meanFreq()" 0.0963636689322398
"WALKING" "9" "fBodyAccMag-meanFreq()" -0.00358269125034722
"WALKING" "10" "fBodyAccMag-meanFreq()" 0.173253569411224
"WALKING" "12" "fBodyAccMag-meanFreq()" 0.0755926577467031
"WALKING" "13" "fBodyAccMag-meanFreq()" 0.0516989329004975
"WALKING_UPSTAIRS" "13" "fBodyAccMag-meanFreq()" 0.137987058531746
"WALKING_UPSTAIRS" "18" "fBodyAccMag-meanFreq()" 0.0911071722096154
"WALKING_UPSTAIRS" "20" "fBodyAccMag-meanFreq()" 0.0604926209205932
"WALKING_UPSTAIRS" "24" "fBodyAccMag-meanFreq()" 0.0236300571840945
"WALKING_UPSTAIRS" "1" "fBodyAccMag-meanFreq()" 0.149065098523511
"WALKING_DOWNSTAIRS" "1" "fBodyAccMag-meanFreq()" 0.0622787128796429
"WALKING_DOWNSTAIRS" "3" "fBodyAccMag-meanFreq()" 0.0770665587562757
"WALKING_DOWNSTAIRS" "5" "fBodyAccMag-meanFreq()" 0.0781455594845364
"WALKING_DOWNSTAIRS" "6" "fBodyAccMag-meanFreq()" 0.102346682227846
"WALKING_DOWNSTAIRS" "7" "fBodyAccMag-meanFreq()" -0.0106873745212792
"WALKING_DOWNSTAIRS" "8" "fBodyAccMag-meanFreq()" 0.186252413454314
"SITTING" "8" "fBodyAccMag-meanFreq()" 0.123912840102179
"SITTING" "11" "fBodyAccMag-meanFreq()" 0.12725035020425
"SITTING" "14" "fBodyAccMag-meanFreq()" -0.0600681274123529
"SITTING" "15" "fBodyAccMag-meanFreq()" 0.0614279187379573
"SITTING" "16" "fBodyAccMag-meanFreq()" 0.0558668214710383
"SITTING" "17" "fBodyAccMag-meanFreq()" 0.0627219883592453
"STANDING" "17" "fBodyAccMag-meanFreq()" -0.0344212493420388
"STANDING" "19" "fBodyAccMag-meanFreq()" 0.115775170635767
"STANDING" "21" "fBodyAccMag-meanFreq()" 0.0846512609471814
"STANDING" "22" "fBodyAccMag-meanFreq()" 0.103277150317358
"STANDING" "23" "fBodyAccMag-meanFreq()" 0.11533518491586
"STANDING" "25" "fBodyAccMag-meanFreq()" -0.0222149185930117
"LAYING" "25" "fBodyAccMag-meanFreq()" -0.146913785820896
"LAYING" "26" "fBodyAccMag-meanFreq()" 0.0883286687093878
"LAYING" "27" "fBodyAccMag-meanFreq()" 0.191781299814787
"LAYING" "28" "fBodyAccMag-meanFreq()" 0.0179948502780366
"LAYING" "29" "fBodyAccMag-meanFreq()" 0.162765300930698
"LAYING" "30" "fBodyAccMag-meanFreq()" -0.0301197123824804
"WALKING" "2" "fBodyBodyAccJerkMag-mean()" -0.509746432970861
"WALKING" "4" "fBodyBodyAccJerkMag-mean()" -0.63501900541041
"WALKING" "9" "fBodyBodyAccJerkMag-mean()" -0.609193721940625
"WALKING" "10" "fBodyBodyAccJerkMag-mean()" -0.515140810846939
"WALKING" "12" "fBodyBodyAccJerkMag-mean()" -0.564239194378438
"WALKING" "13" "fBodyBodyAccJerkMag-mean()" -0.668685326051741
"WALKING_UPSTAIRS" "13" "fBodyBodyAccJerkMag-mean()" -0.509363582493651
"WALKING_UPSTAIRS" "18" "fBodyBodyAccJerkMag-mean()" -0.742323821887363
"WALKING_UPSTAIRS" "20" "fBodyBodyAccJerkMag-mean()" -0.584571446817062
"WALKING_UPSTAIRS" "24" "fBodyBodyAccJerkMag-mean()" -0.696845583388451
"WALKING_UPSTAIRS" "1" "fBodyBodyAccJerkMag-mean()" -0.532375042459436
"WALKING_DOWNSTAIRS" "1" "fBodyBodyAccJerkMag-mean()" -0.119701861678571
"WALKING_DOWNSTAIRS" "3" "fBodyBodyAccJerkMag-mean()" -0.604752108072727
"WALKING_DOWNSTAIRS" "5" "fBodyBodyAccJerkMag-mean()" -0.573176177044172
"WALKING_DOWNSTAIRS" "6" "fBodyBodyAccJerkMag-mean()" -0.494882316238462
"WALKING_DOWNSTAIRS" "7" "fBodyBodyAccJerkMag-mean()" -0.553360009658182
"WALKING_DOWNSTAIRS" "8" "fBodyBodyAccJerkMag-mean()" -0.682168739176471
"SITTING" "8" "fBodyBodyAccJerkMag-mean()" -0.442103958836313
"SITTING" "11" "fBodyBodyAccJerkMag-mean()" -0.656133473274684
"SITTING" "14" "fBodyBodyAccJerkMag-mean()" -0.596896308848452
"SITTING" "15" "fBodyBodyAccJerkMag-mean()" -0.614817605125915
"SITTING" "16" "fBodyBodyAccJerkMag-mean()" -0.713167613706147
"SITTING" "17" "fBodyBodyAccJerkMag-mean()" -0.774571437356604
"STANDING" "17" "fBodyBodyAccJerkMag-mean()" -0.499479367087379
"STANDING" "19" "fBodyBodyAccJerkMag-mean()" -0.576064647812278
"STANDING" "21" "fBodyBodyAccJerkMag-mean()" -0.679742584809363
"STANDING" "22" "fBodyBodyAccJerkMag-mean()" -0.585442501515888
"STANDING" "23" "fBodyBodyAccJerkMag-mean()" -0.542663319457527
"STANDING" "25" "fBodyBodyAccJerkMag-mean()" -0.828189280994152
"LAYING" "25" "fBodyBodyAccJerkMag-mean()" -0.529074730447761
"LAYING" "26" "fBodyBodyAccJerkMag-mean()" -0.679278323637755
"LAYING" "27" "fBodyBodyAccJerkMag-mean()" -0.688572791044947
"LAYING" "28" "fBodyBodyAccJerkMag-mean()" -0.675428720467801
"LAYING" "29" "fBodyBodyAccJerkMag-mean()" -0.609879937469099
"LAYING" "30" "fBodyBodyAccJerkMag-mean()" -0.656339723754047
"WALKING" "2" "fBodyBodyAccJerkMag-std()" -0.518800797709272
"WALKING" "4" "fBodyBodyAccJerkMag-std()" -0.666506718936908
"WALKING" "9" "fBodyBodyAccJerkMag-std()" -0.611619343190972
"WALKING" "10" "fBodyBodyAccJerkMag-std()" -0.553027359614864
"WALKING" "12" "fBodyBodyAccJerkMag-std()" -0.571614888155312
"WALKING" "13" "fBodyBodyAccJerkMag-std()" -0.682496575521194
"WALKING_UPSTAIRS" "13" "fBodyBodyAccJerkMag-std()" -0.512713238301984
"WALKING_UPSTAIRS" "18" "fBodyBodyAccJerkMag-std()" -0.750189976318681
"WALKING_UPSTAIRS" "20" "fBodyBodyAccJerkMag-std()" -0.597351046813729
"WALKING_UPSTAIRS" "24" "fBodyBodyAccJerkMag-std()" -0.682447145993307
"WALKING_UPSTAIRS" "1" "fBodyBodyAccJerkMag-std()" -0.567060313747649
"WALKING_DOWNSTAIRS" "1" "fBodyBodyAccJerkMag-std()" -0.254298875903571
"WALKING_DOWNSTAIRS" "3" "fBodyBodyAccJerkMag-std()" -0.615643694857361
"WALKING_DOWNSTAIRS" "5" "fBodyBodyAccJerkMag-std()" -0.613485123609272
"WALKING_DOWNSTAIRS" "6" "fBodyBodyAccJerkMag-std()" -0.516711262173969
"WALKING_DOWNSTAIRS" "7" "fBodyBodyAccJerkMag-std()" -0.550683254908441
"WALKING_DOWNSTAIRS" "8" "fBodyBodyAccJerkMag-std()" -0.721947141656863
"SITTING" "8" "fBodyBodyAccJerkMag-std()" -0.558810587379888
"SITTING" "11" "fBodyBodyAccJerkMag-std()" -0.676925075857595
"SITTING" "14" "fBodyBodyAccJerkMag-std()" -0.619215144539319
"SITTING" "15" "fBodyBodyAccJerkMag-std()" -0.643101167069512
"SITTING" "16" "fBodyBodyAccJerkMag-std()" -0.729869398769672
"SITTING" "17" "fBodyBodyAccJerkMag-std()" -0.774295791032453
"STANDING" "17" "fBodyBodyAccJerkMag-std()" -0.48239671884466
"STANDING" "19" "fBodyBodyAccJerkMag-std()" -0.641089005857778
"STANDING" "21" "fBodyBodyAccJerkMag-std()" -0.683725127418382
"STANDING" "22" "fBodyBodyAccJerkMag-std()" -0.599286879114019
"STANDING" "23" "fBodyBodyAccJerkMag-std()" -0.583832309145968
"STANDING" "25" "fBodyBodyAccJerkMag-std()" -0.826006345409357
"LAYING" "25" "fBodyBodyAccJerkMag-std()" -0.566815624477612
"LAYING" "26" "fBodyBodyAccJerkMag-std()" -0.678025758312755
"LAYING" "27" "fBodyBodyAccJerkMag-std()" -0.707531366315426
"LAYING" "28" "fBodyBodyAccJerkMag-std()" -0.706415829342932
"LAYING" "29" "fBodyBodyAccJerkMag-std()" -0.636434470547384
"LAYING" "30" "fBodyBodyAccJerkMag-std()" -0.664600262443811
"WALKING" "2" "fBodyBodyAccJerkMag-meanFreq()" 0.193066821118212
"WALKING" "4" "fBodyBodyAccJerkMag-meanFreq()" 0.160479882559811
"WALKING" "9" "fBodyBodyAccJerkMag-meanFreq()" 0.0983598303289236
"WALKING" "10" "fBodyBodyAccJerkMag-meanFreq()" 0.163072697936429
"WALKING" "12" "fBodyBodyAccJerkMag-meanFreq()" 0.126323612300937
"WALKING" "13" "fBodyBodyAccJerkMag-meanFreq()" 0.199763615146766
"WALKING_UPSTAIRS" "13" "fBodyBodyAccJerkMag-meanFreq()" 0.155897953080952
"WALKING_UPSTAIRS" "18" "fBodyBodyAccJerkMag-meanFreq()" 0.224596545546272
"WALKING_UPSTAIRS" "20" "fBodyBodyAccJerkMag-meanFreq()" 0.0872234701100565
"WALKING_UPSTAIRS" "24" "fBodyBodyAccJerkMag-meanFreq()" 0.198422013108136
"WALKING_UPSTAIRS" "1" "fBodyBodyAccJerkMag-meanFreq()" 0.211756115083887
"WALKING_DOWNSTAIRS" "1" "fBodyBodyAccJerkMag-meanFreq()" 0.0667480923
"WALKING_DOWNSTAIRS" "3" "fBodyBodyAccJerkMag-meanFreq()" 0.11231984174566
"WALKING_DOWNSTAIRS" "5" "fBodyBodyAccJerkMag-meanFreq()" 0.131619298935099
"WALKING_DOWNSTAIRS" "6" "fBodyBodyAccJerkMag-meanFreq()" 0.0831165453227692
"WALKING_DOWNSTAIRS" "7" "fBodyBodyAccJerkMag-meanFreq()" 0.108695730522532
"WALKING_DOWNSTAIRS" "8" "fBodyBodyAccJerkMag-meanFreq()" 0.261743136914706
"SITTING" "8" "fBodyBodyAccJerkMag-meanFreq()" 0.27710509822905
"SITTING" "11" "fBodyBodyAccJerkMag-meanFreq()" 0.158363551858133
"SITTING" "14" "fBodyBodyAccJerkMag-meanFreq()" 0.137239545472136
"SITTING" "15" "fBodyBodyAccJerkMag-meanFreq()" 0.1584042182
"SITTING" "16" "fBodyBodyAccJerkMag-meanFreq()" 0.221683632275519
"SITTING" "17" "fBodyBodyAccJerkMag-meanFreq()" 0.281171213758491
"STANDING" "17" "fBodyBodyAccJerkMag-meanFreq()" 0.0497346350314563
"STANDING" "19" "fBodyBodyAccJerkMag-meanFreq()" 0.232074775101389
"STANDING" "21" "fBodyBodyAccJerkMag-meanFreq()" 0.244321861877647
"STANDING" "22" "fBodyBodyAccJerkMag-meanFreq()" 0.161936362996885
"STANDING" "23" "fBodyBodyAccJerkMag-meanFreq()" 0.202553279152177
"STANDING" "25" "fBodyBodyAccJerkMag-meanFreq()" 0.19131331704117
"LAYING" "25" "fBodyBodyAccJerkMag-meanFreq()" 0.0503573530673134
"LAYING" "26" "fBodyBodyAccJerkMag-meanFreq()" 0.180460663889796
"LAYING" "27" "fBodyBodyAccJerkMag-meanFreq()" 0.246742199214894
"LAYING" "28" "fBodyBodyAccJerkMag-meanFreq()" 0.173610396659424
"LAYING" "29" "fBodyBodyAccJerkMag-meanFreq()" 0.227450813250137
"LAYING" "30" "fBodyBodyAccJerkMag-meanFreq()" 0.0817046208143603
"WALKING" "2" "fBodyBodyGyroMag-mean()" -0.699742945221854
"WALKING" "4" "fBodyBodyGyroMag-mean()" -0.745650754608833
"WALKING" "9" "fBodyBodyGyroMag-mean()" -0.700863097986111
"WALKING" "10" "fBodyBodyGyroMag-mean()" -0.661496552826531
"WALKING" "12" "fBodyBodyGyroMag-mean()" -0.717311676745625
"WALKING" "13" "fBodyBodyGyroMag-mean()" -0.667463924885572
"WALKING_UPSTAIRS" "13" "fBodyBodyGyroMag-mean()" -0.627916082047619
"WALKING_UPSTAIRS" "18" "fBodyBodyGyroMag-mean()" -0.816286626730769
"WALKING_UPSTAIRS" "20" "fBodyBodyGyroMag-mean()" -0.606970915061638
"WALKING_UPSTAIRS" "24" "fBodyBodyGyroMag-mean()" -0.754131617480315
"WALKING_UPSTAIRS" "1" "fBodyBodyGyroMag-mean()" -0.560164643022571
"WALKING_DOWNSTAIRS" "1" "fBodyBodyGyroMag-mean()" -0.248337149392857
"WALKING_DOWNSTAIRS" "3" "fBodyBodyGyroMag-mean()" -0.716822144279179
"WALKING_DOWNSTAIRS" "5" "fBodyBodyGyroMag-mean()" -0.677355755703311
"WALKING_DOWNSTAIRS" "6" "fBodyBodyGyroMag-mean()" -0.579130051151385
"WALKING_DOWNSTAIRS" "7" "fBodyBodyGyroMag-mean()" -0.628877272791136
"WALKING_DOWNSTAIRS" "8" "fBodyBodyGyroMag-mean()" -0.71616765577451
"SITTING" "8" "fBodyBodyGyroMag-mean()" -0.549477566316201
"SITTING" "11" "fBodyBodyGyroMag-mean()" -0.757585939588608
"SITTING" "14" "fBodyBodyGyroMag-mean()" -0.543030528985449
"SITTING" "15" "fBodyBodyGyroMag-mean()" -0.732394493841463
"SITTING" "16" "fBodyBodyGyroMag-mean()" -0.81712881920765
"SITTING" "17" "fBodyBodyGyroMag-mean()" -0.831350432716981
"STANDING" "17" "fBodyBodyGyroMag-mean()" -0.610365070582524
"STANDING" "19" "fBodyBodyGyroMag-mean()" -0.636287999799167
"STANDING" "21" "fBodyBodyGyroMag-mean()" -0.776473060171569
"STANDING" "22" "fBodyBodyGyroMag-mean()" -0.728166770031153
